# Constructed from biom file
#OTU ID	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLC1	oneuLC2	oneuLC3	oneuLC4	oneuLC5	oneuLC6	oneuLcontroL1	oneuLcontroL2	oneuLFT1	oneuLFT2	oneuLFT3	oneuLFT4	oneuLFT5	oneuLFT6	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLP1	oneuLP2	oneuLP3	oneuLP4	oneuLP5	oneuLP6	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	6.0	0.0	12.0	0.0	0.0	2.0	11.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	24.0	5.0	10.0	5.0	11.0	0.0	0.0	31.0	5.0	22.0	0.0	0.0	5.0	14.0	54.0	26.0	20.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	7.0	4.0	0.0	0.0	2.0	4.0	3.0	0.0	0.0	6.0	10.0	17.0	0.0	4.0	2.0	7.0	0.0	2.0	5.0	2.0	0.0	0.0	17.0	6.0	2.0	0.0	13.0	8.0	3.0	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__	7.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	19.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	16.0	0.0	4.0
k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae	6.0	2.0	4.0	7.0	0.0	3.0	4.0	0.0	2.0	0.0	0.0	70.0	19.0	0.0	0.0	4.0	9.0	2.0	12.0	7.0	0.0	24.0	13.0	8.0	0.0	3.0	0.0	2.0	5.0	0.0	0.0	0.0	2.0	44.0	16.0	0.0	6.0	7.0	0.0	7.0	2.0	0.0	12.0	14.0	5.0	2.0	39.0	27.0	43.0	59.0	50.0	0.0	0.0	41.0	10.0	57.0	34.0	37.0	0.0	12.0	11.0	14.0	0.0	0.0	48.0	34.0	46.0	26.0	100.0	49.0	0.0	15.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__	4.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	5.0	0.0	3.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	5.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	8.0	3.0	2.0	0.0	4.0	2.0	0.0	2.0	6.0	3.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	11.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	40.0	19.0	0.0	20.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__AK1AB1_02E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae	3.0	0.0	7.0	15.0	7.0	4.0	11.0	5.0	14.0	153.0	0.0	9.0	25.0	5.0	0.0	6.0	4.0	5.0	9.0	19.0	23.0	21.0	14.0	0.0	2.0	7.0	0.0	10.0	2.0	0.0	0.0	0.0	15.0	24.0	6.0	26.0	17.0	0.0	2.0	3.0	9.0	14.0	23.0	20.0	19.0	0.0	0.0	2.0	2.0	4.0	0.0	4.0	0.0	4.0	0.0	2.0	2.0	0.0	0.0	46.0	12.0	21.0	0.0	0.0	3.0	10.0	0.0	0.0	122.0	139.0	23.0	23.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	18.0	11.0	14.0	92.0	23.0	16.0	8.0	5.0	5.0	93.0	0.0	23.0	27.0	0.0	17.0	17.0	0.0	12.0	0.0	33.0	13.0	48.0	29.0	6.0	3.0	37.0	6.0	35.0	0.0	0.0	0.0	12.0	17.0	43.0	37.0	75.0	50.0	4.0	9.0	20.0	4.0	0.0	28.0	17.0	174.0	0.0	6.0	8.0	8.0	7.0	8.0	16.0	0.0	10.0	10.0	6.0	9.0	12.0	0.0	51.0	17.0	34.0	0.0	0.0	7.0	7.0	4.0	11.0	214.0	267.0	18.0	51.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae	0.0	5.0	5.0	13.0	0.0	8.0	13.0	0.0	11.0	4.0	0.0	13.0	18.0	3.0	13.0	11.0	0.0	0.0	30.0	4.0	0.0	11.0	12.0	0.0	0.0	5.0	0.0	11.0	0.0	0.0	0.0	4.0	2.0	14.0	23.0	24.0	25.0	0.0	0.0	8.0	2.0	11.0	13.0	7.0	33.0	0.0	0.0	3.0	0.0	18.0	11.0	0.0	0.0	6.0	0.0	6.0	4.0	15.0	0.0	24.0	9.0	16.0	0.0	0.0	2.0	0.0	0.0	0.0	43.0	52.0	8.0	18.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae	0.0	13.0	7.0	17.0	25.0	7.0	20.0	2.0	28.0	32.0	0.0	22.0	60.0	2.0	17.0	18.0	0.0	21.0	14.0	40.0	7.0	50.0	21.0	12.0	6.0	19.0	4.0	26.0	9.0	0.0	12.0	32.0	26.0	48.0	18.0	29.0	41.0	4.0	8.0	14.0	14.0	18.0	19.0	31.0	27.0	5.0	64.0	44.0	78.0	91.0	79.0	3.0	0.0	48.0	61.0	65.0	63.0	46.0	0.0	46.0	29.0	35.0	0.0	0.0	81.0	36.0	52.0	87.0	111.0	105.0	14.0	45.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.0	28.0	18.0	74.0	23.0	25.0	38.0	15.0	52.0	73.0	0.0	12.0	36.0	5.0	21.0	16.0	11.0	32.0	10.0	72.0	11.0	74.0	38.0	8.0	3.0	47.0	15.0	35.0	18.0	0.0	20.0	11.0	43.0	75.0	78.0	121.0	67.0	12.0	5.0	53.0	9.0	12.0	32.0	64.0	121.0	0.0	53.0	44.0	52.0	59.0	45.0	30.0	0.0	36.0	34.0	49.0	41.0	29.0	0.0	74.0	46.0	43.0	0.0	0.0	48.0	28.0	35.0	42.0	168.0	190.0	29.0	82.0
k__Bacteria;p__Armatimonadetes;c__0319-6E2;o__;f__	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae	0.0	0.0	3.0	9.0	0.0	6.0	11.0	0.0	19.0	4.0	0.0	18.0	52.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	6.0	22.0	6.0	0.0	0.0	2.0	5.0	4.0	4.0	0.0	6.0	3.0	0.0	29.0	12.0	0.0	0.0	2.0	3.0	2.0	5.0	0.0	12.0	8.0	0.0	2.0	47.0	27.0	42.0	70.0	49.0	0.0	0.0	37.0	41.0	78.0	19.0	36.0	0.0	22.0	10.0	9.0	0.0	0.0	67.0	29.0	33.0	57.0	3.0	18.0	11.0	18.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__FW68;f__	0.0	0.0	0.0	7.0	10.0	2.0	0.0	0.0	4.0	0.0	0.0	2.0	50.0	0.0	44.0	14.0	0.0	11.0	7.0	0.0	7.0	6.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	15.0	8.0	2.0	0.0	0.0	0.0	2.0	0.0	10.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	17.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	2.0	2.0
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	9.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	4.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	13.0	8.0	3.0	3.0	0.0	0.0	6.0	2.0	0.0	0.0	5.0	4.0	0.0	0.0	3.0	2.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	11.0	0.0	4.0	4.0	16.0	0.0	0.0	3.0	4.0	0.0	6.0	4.0	0.0	3.0	14.0
k__Bacteria;p__Armatimonadetes;c__SHA-37;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__RB046;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales];f__[Fimbriimonadaceae]	0.0	2.0	2.0	5.0	3.0	3.0	2.0	0.0	2.0	0.0	0.0	19.0	7.0	2.0	19.0	48.0	0.0	13.0	21.0	6.0	0.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	4.0	3.0	16.0	10.0	8.0	3.0	0.0	0.0	3.0	9.0	0.0	0.0	6.0	0.0	0.0	19.0	16.0	21.0	20.0	18.0	0.0	0.0	11.0	5.0	20.0	11.0	11.0	0.0	15.0	4.0	2.0	0.0	0.0	33.0	9.0	19.0	5.0	10.0	11.0	4.0	10.0
k__Bacteria;p__BRC1;c__PRR-11;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	546.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	10.0	30.0	6.0	0.0	0.0	4.0	2.0	99.0	0.0	2.0	0.0	5.0	0.0	0.0	3.0	3.0	16.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BA008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.0	0.0	0.0	6.0	9.0	5.0	8.0	21.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1087.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	0.0	46.0	119.0	0.0	0.0	0.0	6.0	8.0	859.0	3.0	2.0	0.0	2.0	2.0	2.0	0.0	2.0	4.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	21.0	23.0	0.0	89.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	2.0	8.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0	0.0	2.0	3.0	0.0	3.0	14.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2924.0	0.0	3.0	0.0	0.0	0.0	23.0	0.0	0.0	47.0	217.0	52.0	2.0	0.0	0.0	0.0	225.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	9.0	0.0	5.0	0.0	0.0	0.0	140.0	0.0	228.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	9.0	0.0	23.0	19.0	0.0	4.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	9.0	7.0	32.0	0.0	3.0	13.0	55.0	19.0	26.0	2.0	0.0	15.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	19.0	17.0	2.0	51.0	0.0	2.0	148.0	18.0	700.0	6.0	0.0	0.0	13.0	0.0	8.0	31.0	16.0	43.0	0.0	6.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	17.0	5.0	15.0	11.0	7.0	36.0	12.0	2.0	3.0	19.0	0.0	27.0	0.0	22.0	8.0	19.0	0.0	0.0	16.0	0.0	2.0	6.0	54.0	43.0	6.0	10.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1053.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	2.0	7.0	4.0	0.0	12.0	0.0	0.0	2.0	0.0	0.0	0.0	575.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	6.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	6.0	0.0	9.0	3.0	0.0	4.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	114.0	231.0	904.0	820.0	1849.0	1754.0	700.0	85.0	1170.0	115.0	0.0	1529.0	648.0	257.0	1078.0	1102.0	806.0	1505.0	617.0	1048.0	1352.0	1209.0	2570.0	1297.0	3167.0	772.0	240.0	146.0	4173.0	0.0	4620.0	423.0	117.0	1632.0	1383.0	1918.0	653.0	1257.0	1539.0	1422.0	1852.0	2739.0	2111.0	1919.0	1644.0	12.0	760.0	697.0	816.0	1894.0	1265.0	233.0	40.0	773.0	270.0	1250.0	580.0	891.0	0.0	1768.0	2005.0	2456.0	0.0	4.0	1493.0	611.0	996.0	271.0	817.0	787.0	2572.0	2212.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae]	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	15.0	12.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	14.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	63.0	14.0	7.0	0.0	23.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	137.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Blattabacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	81.0	1137.0	399.0	0.0	0.0	88.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	3.0	3.0	9.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	2.0	7.0	14.0	85.0	50.0	43.0	31.0	21.0	27.0	21.0	0.0	6.0	28.0	7.0	2.0	10.0	15.0	23.0	12.0	42.0	73.0	34.0	56.0	22.0	83.0	68.0	31.0	16.0	91.0	0.0	40.0	49.0	4.0	30.0	397.0	55.0	78.0	36.0	43.0	39.0	43.0	42.0	73.0	35.0	23.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	3.0	0.0	8.0	2.0	18.0	0.0	43.0	48.0	57.0	0.0	0.0	5.0	2.0	0.0	0.0	77.0	56.0	39.0	59.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	14.0	47.0	83.0	75.0	115.0	85.0	32.0	54.0	57.0	0.0	0.0	77.0	12.0	13.0	18.0	6.0	18.0	46.0	7.0	59.0	60.0	14.0	50.0	45.0	127.0	25.0	273.0	55.0	128.0	0.0	101.0	24.0	0.0	17.0	217.0	62.0	45.0	59.0	64.0	40.0	73.0	75.0	113.0	62.0	31.0	0.0	7.0	3.0	4.0	21.0	0.0	203.0	259.0	0.0	0.0	6.0	2.0	19.0	0.0	54.0	91.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	55.0	60.0	51.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	7.0	5.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0
