# Constructed from biom file
#OTU ID	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLC1	oneuLC2	oneuLC3	oneuLC4	oneuLC5	oneuLC6	oneuLcontroL1	oneuLcontroL2	oneuLFT1	oneuLFT2	oneuLFT3	oneuLFT4	oneuLFT5	oneuLFT6	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLP1	oneuLP2	oneuLP3	oneuLP4	oneuLP5	oneuLP6	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Ellin6537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45	0.0	0.0	4.0	27.0	4.0	0.0	0.0	10.0	10.0	92.0	0.0	57.0	37.0	2.0	6.0	28.0	12.0	6.0	15.0	8.0	12.0	14.0	10.0	0.0	2.0	13.0	10.0	8.0	2.0	0.0	11.0	12.0	0.0	64.0	25.0	22.0	5.0	2.0	0.0	25.0	18.0	2.0	8.0	22.0	23.0	0.0	70.0	9.0	15.0	15.0	26.0	8.0	0.0	50.0	71.0	19.0	28.0	9.0	0.0	49.0	3.0	21.0	0.0	0.0	2.0	9.0	4.0	70.0	37.0	62.0	15.0	35.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__;o__	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	12.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__SM1D11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta	19.0	7.0	106.0	42.0	39.0	38.0	52.0	0.0	26.0	0.0	0.0	59.0	78.0	10.0	109.0	257.0	8.0	45.0	44.0	47.0	30.0	162.0	44.0	23.0	2.0	35.0	30.0	0.0	11.0	0.0	15.0	42.0	3.0	110.0	74.0	254.0	45.0	10.0	7.0	25.0	0.0	28.0	116.0	120.0	75.0	0.0	39.0	116.0	38.0	186.0	68.0	45.0	0.0	152.0	3.0	176.0	52.0	113.0	0.0	70.0	46.0	103.0	0.0	0.0	131.0	73.0	132.0	0.0	127.0	97.0	83.0	82.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles	0.0	2.0	6.0	32.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	5.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	6.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	12.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	245.0	86.0	2528.0	1568.0	872.0	2845.0	519.0	37.0	236.0	40.0	156.0	2525.0	808.0	99.0	309.0	939.0	1731.0	1159.0	730.0	478.0	773.0	984.0	677.0	560.0	297.0	1251.0	576.0	276.0	1005.0	2.0	278.0	229.0	137.0	2430.0	1120.0	2053.0	2582.0	382.0	587.0	418.0	593.0	521.0	2351.0	2208.0	2054.0	0.0	1101.0	5394.0	486.0	2610.0	1632.0	6033.0	7406.0	1601.0	100.0	2227.0	2033.0	1480.0	0.0	2746.0	1198.0	3228.0	0.0	0.0	1965.0	1342.0	1432.0	81.0	968.0	997.0	1735.0	1688.0
k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	16.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	4.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	7.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales	0.0	136.0	39.0	279.0	104.0	85.0	90.0	11.0	93.0	5.0	0.0	836.0	723.0	41.0	451.0	232.0	31.0	43.0	15.0	114.0	27.0	960.0	111.0	25.0	30.0	223.0	127.0	5.0	35.0	0.0	41.0	181.0	187.0	790.0	475.0	192.0	228.0	34.0	38.0	32.0	34.0	18.0	104.0	525.0	89.0	17.0	438.0	210.0	266.0	580.0	224.0	0.0	2.0	277.0	284.0	431.0	188.0	285.0	0.0	433.0	197.0	226.0	0.0	0.0	430.0	180.0	362.0	350.0	302.0	375.0	100.0	368.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Stigonematales	9.0	18.0	16.0	80.0	29.0	44.0	29.0	2.0	45.0	0.0	0.0	176.0	155.0	2.0	88.0	43.0	17.0	24.0	12.0	62.0	18.0	362.0	70.0	13.0	14.0	66.0	35.0	9.0	23.0	0.0	18.0	42.0	30.0	339.0	105.0	47.0	39.0	15.0	22.0	18.0	18.0	13.0	51.0	121.0	25.0	16.0	371.0	285.0	248.0	597.0	235.0	33.0	0.0	321.0	90.0	416.0	203.0	412.0	0.0	194.0	88.0	93.0	0.0	0.0	441.0	163.0	442.0	119.0	99.0	95.0	49.0	122.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales	55.0	36.0	91.0	93.0	60.0	154.0	121.0	2.0	122.0	0.0	0.0	1055.0	782.0	49.0	249.0	97.0	40.0	128.0	68.0	202.0	75.0	1316.0	199.0	53.0	13.0	222.0	73.0	22.0	43.0	0.0	40.0	109.0	9.0	584.0	230.0	202.0	141.0	36.0	35.0	48.0	47.0	18.0	161.0	475.0	44.0	22.0	389.0	538.0	343.0	975.0	407.0	23.0	0.0	424.0	198.0	728.0	324.0	509.0	0.0	436.0	236.0	306.0	0.0	0.0	844.0	442.0	707.0	194.0	299.0	303.0	143.0	368.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales	0.0	7.0	15.0	282.0	69.0	40.0	34.0	0.0	15.0	0.0	0.0	9.0	350.0	0.0	7.0	22.0	0.0	4.0	0.0	20.0	9.0	115.0	13.0	5.0	0.0	25.0	28.0	0.0	0.0	0.0	0.0	46.0	25.0	80.0	59.0	15.0	22.0	3.0	6.0	0.0	6.0	0.0	3.0	67.0	4.0	0.0	45.0	22.0	81.0	27.0	0.0	8.0	0.0	81.0	440.0	38.0	16.0	15.0	0.0	79.0	14.0	4.0	0.0	0.0	16.0	0.0	17.0	11.0	29.0	43.0	6.0	36.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales	0.0	24.0	0.0	91.0	9.0	5.0	3.0	2.0	15.0	0.0	0.0	86.0	46.0	0.0	107.0	119.0	110.0	9.0	10.0	17.0	3.0	183.0	14.0	3.0	2.0	59.0	43.0	0.0	0.0	0.0	2.0	45.0	49.0	151.0	200.0	45.0	7.0	0.0	0.0	23.0	11.0	3.0	17.0	73.0	10.0	0.0	21.0	76.0	10.0	34.0	10.0	0.0	0.0	17.0	4.0	15.0	44.0	79.0	0.0	133.0	78.0	124.0	0.0	0.0	28.0	15.0	19.0	0.0	75.0	43.0	13.0	172.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__FBP;c__;o__	0.0	2.0	0.0	21.0	14.0	7.0	9.0	0.0	18.0	0.0	0.0	51.0	8.0	6.0	26.0	43.0	2.0	10.0	15.0	16.0	4.0	31.0	15.0	2.0	7.0	9.0	6.0	3.0	5.0	0.0	3.0	3.0	4.0	34.0	10.0	19.0	14.0	4.0	5.0	10.0	4.0	5.0	32.0	20.0	5.0	0.0	25.0	21.0	23.0	60.0	34.0	4.0	0.0	23.0	20.0	52.0	10.0	27.0	0.0	20.0	16.0	25.0	0.0	0.0	49.0	17.0	13.0	4.0	24.0	14.0	12.0	14.0
k__Bacteria;p__Fibrobacteres;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fibrobacteres;c__TG3;o__TG3-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
k__Bacteria;p__Fibrobacteres;c__TG3;o__TG3-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	392.0	1066.0	1911.0	726.0	615.0	507.0	1633.0	3148.0	957.0	171.0	8.0	836.0	620.0	3833.0	371.0	1465.0	189.0	2676.0	933.0	351.0	1370.0	402.0	1058.0	2252.0	185.0	1189.0	157.0	76.0	643.0	0.0	199.0	483.0	165.0	164.0	764.0	867.0	2851.0	1124.0	469.0	764.0	1108.0	1311.0	823.0	393.0	3158.0	12.0	530.0	1883.0	755.0	3106.0	2090.0	777.0	2451.0	3721.0	97.0	3149.0	926.0	5839.0	7.0	357.0	283.0	383.0	8.0	9.0	2623.0	7885.0	1965.0	70.0	738.0	522.0	2189.0	677.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.0	0.0	20.0	0.0	5.0	2.0	17.0	2.0	3.0	0.0	0.0	4.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	12.0	4.0	28.0	0.0	0.0	49.0	12.0	0.0	8.0	0.0	0.0	0.0	2.0	3.0	0.0	3.0	6.0	0.0	4.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	18.0	22.0	0.0	0.0	15.0	0.0	73.0	8.0	5.0	0.0	2.0	9.0	0.0	0.0	0.0	8.0	8.0	9.0	0.0	28.0	15.0	0.0	6.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	46.0	150.0	523.0	530.0	115.0	328.0	778.0	344.0	213.0	17.0	0.0	933.0	495.0	897.0	29.0	65.0	8171.0	43.0	93.0	298.0	579.0	209.0	1139.0	219.0	240.0	1994.0	2802.0	57.0	205.0	0.0	53.0	247.0	6064.0	201.0	146.0	222.0	1119.0	104.0	89.0	107.0	220.0	34.0	80.0	334.0	155.0	9.0	662.0	1058.0	570.0	932.0	3429.0	432.0	299.0	1204.0	367.0	1600.0	721.0	1724.0	0.0	159.0	122.0	112.0	0.0	0.0	1022.0	548.0	640.0	385.0	308.0	272.0	103.0	164.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	14.0	9.0	17.0	0.0	16.0	0.0	27.0	0.0	8.0	0.0	0.0	9.0	0.0	0.0	6.0	21.0	66.0	41.0	0.0	6.0	28.0	7.0	0.0	7.0	0.0	8.0	8.0	6.0	22.0	0.0	4.0	3.0	0.0	0.0	6.0	6.0	3.0	17.0	10.0	10.0	8.0	13.0	0.0	11.0	12.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	18.0	9.0	60.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	113.0	102.0	245.0	115.0	168.0	132.0	415.0	150.0	194.0	96.0	2.0	116.0	141.0	28.0	13.0	181.0	1237.0	106.0	77.0	101.0	263.0	138.0	365.0	84.0	12.0	947.0	205.0	5509.0	109.0	0.0	15.0	42.0	3354.0	324.0	95.0	99.0	113.0	68.0	66.0	128.0	125.0	101.0	252.0	118.0	84.0	0.0	135.0	87.0	66.0	176.0	226.0	49.0	14.0	140.0	32.0	300.0	77.0	214.0	0.0	114.0	45.0	134.0	0.0	0.0	233.0	62.0	95.0	48.0	387.0	405.0	1479.0	205.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54	0.0	0.0	17.0	5.0	5.0	2.0	5.0	0.0	3.0	46.0	0.0	0.0	3.0	0.0	6.0	34.0	0.0	22.0	50.0	7.0	8.0	2.0	5.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	2.0	9.0	2.0	0.0	24.0	5.0	7.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	66.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	0.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	15.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	10.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.0	0.0	5.0	0.0	4.0	0.0	3.0	0.0	2.0	151.0	0.0	4.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	7.0	2.0	2.0	0.0	0.0	12.0	10.0	9.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	10.0	0.0	15.0	5.0	17.0	6.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	17.0	0.0	0.0	4.0	0.0
k__Bacteria;p__Firmicutes;c__OPB54;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	0.0	0.0	6.0	0.0	0.0	0.0	16.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	11.0	37.0	0.0	3.0	43.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	25.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	48.0	2.0	15.0	14.0	12.0	0.0	52.0	0.0	0.0	29.0	5.0	23.0	0.0	0.0	0.0	3.0	0.0	0.0	41.0	4.0	0.0	0.0	6.0	0.0	3.0	3.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__	0.0	0.0	6.0	8.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	4.0
