Taxon	fiveuL1201	fiveuL1202	fiveuL120a1.2	fiveuL120a1	fiveuL120a2.2	fiveuL120a2	fiveuL120e1	fiveuL1251	fiveuL1252	fiveuL125a1.2	fiveuL125a1	fiveuL125c1	fiveuL131a1	fiveuL1401	fiveuL1402.2	fiveuL1402	fiveuL1403	fiveuL1404.2	fiveuL1404	fiveuL2181	fiveuL2191	fiveuL2192	fiveuL2201	fiveuL2202	fiveuL2421	fiveuL2422	fiveuL2431	fiveuL2451	fiveuL2461	fiveuL3031	fiveuL3041	fiveuL304a1	fiveuL304b1	fiveuL3081	fiveuL3082	fiveuL308a1	fiveuL3181	fiveuL3182	fiveuL3301.2	fiveuL3301	fiveuL330a1	fiveuL3441	fiveuL3461	fiveuL3462	fiveuLb401	fiveuLcontroL1	fiveuLcontroL2	fiveuLh2411	fiveuLH2412.2	fiveuLh2412	fiveuLs2101.2	fiveuLs2101	fiveuLs2301	fiveuLs2401	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLcontroL1	oneuLcontroL2	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Pasteuriaceae;g__Pasteuria	0.0	0.0	0.000441495843982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	0.000389394753024	0.0	0.00273727423269	0.00083083773326	0.000933137070265	0.0	0.00324494560658	0.0	0.0016757354301	0.0238998482549	0.0	0.000231906192774	0.0	0.0225104171849	0.000813680655614	0.00247067944486	0.000552862941888	0.00816633486289	0.00502565293509	0.0	0.00194765571723	0.000261450570093	0.00110004965243	0.0	0.000660349080964	0.0	0.0	0.0	0.0	0.0	0.0	0.0013531073143	0.000341238604052	0.0	0.0	0.0	0.00258723719578	0.0	0.0	0.00212506368457	0.00234754028997	0.00427420784045	0.00306157450183	0.000905734246094	0.0	0.000149889095452	0.0	0.018691588785	0.000596553422746	0.00166285019452	0.000544253607935	0.0	0.0	0.0	0.000996169564048	0.000483301417492	0.00299209410497	0.00140063255656	2.65397952118e-05	0.000985302476604	0.00360439680237	0.0001551881276	0.00207793951263	0.000527469749488	0.0	0.000391687456316	0.000441049525038	0.0218621839818	0.000999609685233	0.0035724280744	0.000672950391594	0.0101800971447	0.000117868204089	0.000582903499514	0.00233446056223	0.000475501883013	0.00141500317865	0.00386248227122	0.000561717398936	0.00039891303585	0.000224569569181	0.0	0.00158010346292	0.0	0.000948263660826	0.000670941965598	0.000262754837002	0.000513878399841	0.00103908130796	0.000721517786609	0.00356893628392	0.000547896124343	0.00101975763447	0.00169766606996	0.00328784136916	0.00471446384763	0.000757707380166	0.00132686669109	0.0013422744043	0.000146083849593	7.2591030514e-05	0.00110917511114	0.000790662284129	0.0010345948822	0.000579418969234	0.0	0.00882800751391	0.00141602443365
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3937438039e-05	0.0	0.0	3.13740684112e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.31114499025e-05	0.0	0.0	0.0	0.0	2.30165716027e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2237922597e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000330787143778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000287546556685	0.0	0.0	0.000134695725106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.95951075531e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00230478617595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Rummeliibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000141794278587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51936713498e-05	0.000264965621645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000978713790648	0.0	8.91697309139e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14298288849e-05	0.0	0.0	0.000207856274315	0.0	0.0	0.0	0.0	9.2237922597e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.96105902708e-05	0.0	0.0	0.0	0.0	0.00047736622656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.13199968125e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2591030514e-05	0.0	0.0	0.0	0.0	0.000113548777802	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	0.000186412381767	3.2250829547e-05	0.0	0.0	0.0	0.0	0.000136533475733	0.0	3.53530681455e-05	0.0	0.0	0.0	0.0	0.000734035342986	0.0	3.28520061262e-05	0.0	0.000467991900875	0.0	0.0	6.61467979438e-05	0.0	3.64945382324e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000254853185672	0.0	0.000101231238327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.77415445557e-05	0.0	0.0	0.0	0.0	0.0	0.000140351877752	0.0	0.000176931968079	0.0	7.86413847791e-05	0.0	9.72135444507e-05	0.0	0.0	3.09226939196e-05	0.0	0.00111769856758	0.0	0.000203829275469	0.0	0.000109143341707	0.000623228129121	0.0	5.46854374286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.41716634532e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00031243663289	2.63163260508e-05	3.17914994375e-05	0.000174903973964	0.000109456872084	0.000138993455725	0.0	0.00631010721177	0.0	0.0	0.0	0.0	0.0	0.0	0.000495485575864	0.00022302334772	6.94297694463e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Ureibacillus	0.0	0.0	0.0	0.0	5.071397121e-05	0.0	0.0	0.0	7.0706136291e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6030603298e-05	8.69791092954e-05	0.0	0.0	0.0	1.73783515392e-05	0.0	2.50132227638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57427460274e-05	0.0	0.0	0.0	0.0	0.0	0.000141561923483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.93182151286e-05	4.56158553984e-05	0.000131068974632	0.0	8.10112870422e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000121270379674	0.0	0.0	0.000109370874857	0.0	5.71718456021e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1930271709e-05	0.0	2.65006021158e-05	0.0	0.0	0.0	0.0	0.000172460100215	0.0	4.40148853626e-05	0.0	0.0	0.0	0.0	0.000123901859844	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	8.87467592262e-05	0.0	5.65649090328e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.75451498585e-05	0.0	0.000178282628905	3.13124793463e-05	0.0	6.61467979438e-05	0.0	3.12810327706e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89605892809e-05	3.04875362334e-05	2.8119788424e-05	3.10819746378e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5497542951e-05	0.0	0.0	0.0	0.000131068974632	0.0	0.0	3.82840947209e-05	0.0	0.0	0.0	0.0	0.0	8.86214241167e-05	0.0	0.000287741537227	3.978051888e-05	0.0	0.0	0.0	0.0	9.22383825963e-05	0.0	0.0	0.0	0.0	2.03446797801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26403357166e-05	0.0	1.2716599775e-05	0.0	1.5636696012e-05	6.08096368796e-05	0.0	1.96270830848e-05	0.0	0.0	0.0	2.69543960499e-05	0.0	3.86279312823e-05	5.16130808192e-05	5.575583693e-05	7.71441882737e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae;g__Pullulanibacillus	0.0	0.0	0.0	0.0	0.0	0.0	2.73066951465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101765557876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89605892809e-05	0.0	3.93677037936e-05	5.18032910631e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158753951574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47483639312e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__	0.000124274921178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000166832174777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2725844676e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143756778933	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	0.000372824763534	0.000258006636376	0.0	0.0	0.0	0.0	0.000382293732052	0.0	7.0706136291e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000543873671982	0.0	4.17080436941e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.05448249932e-05	0.0	0.0	4.14426328505e-05	4.31987716738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000314565539116	0.000501377027631	9.72135444507e-05	0.0	0.0	0.000123690775679	0.000220524762519	0.0	6.81552058114e-05	0.0	0.0	0.0	0.0	9.555795074e-05	0.000481231849372	0.000126800502137	0.000171515536806	0.0	0.0	0.00029253622629	0.0	0.0	0.0	0.0	0.0	6.16171192896e-05	0.0	0.0	0.0	0.0	0.00010081740915	0.0	7.89489781525e-05	0.0	9.54021676168e-05	3.12733920241e-05	3.47483639312e-05	0.0	0.0	0.0	0.0	3.96133968264e-05	0.0	3.18336886832e-05	9.65698282057e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000343739120801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171894294206	0.00105290684871	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus	0.0	0.0	0.0	0.0	0.0	0.0	4.09600427198e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000114697120159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0.0	0.0354920379165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0654987783958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104270109235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.03250241556e-05	0.0	9.32459239135e-05	0.0	0.0	0.0	2.76198859233e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0365519072044	0.0	0.0	0.0	0.0	0.0	0.00477501931077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000230415702704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.38985142597e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__	0.0	0.0	0.0	0.0	7.60709568151e-05	0.0	0.0	0.0	0.000159088806655	0.0	0.0	8.78432548386e-05	0.0	4.89356895324e-05	3.20346714809e-05	8.21300153155e-05	0.0	0.000185711071776	0.000176132696323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000181003683005	7.62188405836e-05	0.0	7.77049365946e-05	0.0	0.0	7.49445477262e-05	0.0	0.0	0.00011362922338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030409573513	0.0	0.000110582480049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.89139882871e-05	0.0	0.0	6.64660680876e-05	0.0	0.000545716708534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.88193847779e-05	0.0	0.0	0.0	9.53744983125e-05	5.96263547605e-05	5.86376100452e-05	0.000499507731511	0.0	0.0	0.000388035225483	0.0	7.42751190495e-05	0.0	0.0	0.0	5.16130808192e-05	0.000232315987208	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Laceyella	0.0	0.0	0.0	0.0	0.0	0.0	5.12000533998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51985779923e-05	0.0	7.42844287103e-05	0.0	0.0	0.0	0.0	3.91012909633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.41219151628e-05	0.000114328260875	2.8119788424e-05	3.88524682973e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000116959898127	0.0	0.0	0.0	0.0	0.0	6.07584652817e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000199398204263	0.0	0.0	0.0001989025944	0.0	0.000109370874857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.62112322185e-05	0.0	0.0	0.0	0.0	0.0	7.95018063473e-05	0.0	8.6870909828e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Planifilum	0.000124274921178	0.0	0.0	0.0	0.0	0.0	3.41333689332e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34657186616e-05	0.0	0.000167139964598	0.0	0.0	3.67482210799e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112479153696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000140351877752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000530406918401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.36015615681e-05	0.0	0.0	7.42751190495e-05	0.0	0.0	0.0	0.0	0.000162621191046	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Shimazuella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.30296022182e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000246390045946	0.0	0.000241424393308	7.82811983659e-05	0.0	5.51223316198e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.34408839213e-05	0.000203250241556	0.000112479153696	0.000129508227658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.83017309739e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000248053049334	0.0	4.777897537e-05	0.0	0.0	0.0	0.000115297978245	0.0	0.0	0.0	0.0	8.47694990838e-05	0.0	0.0	0.0	0.0	0.0	4.81056161092e-05	0.0	0.00010081740915	4.52806714333e-05	0.0	7.94787485937e-05	0.000298131773802	0.00015636696012	0.000195459547113	0.0	0.00012266926928	0.0	0.0	0.0	0.0	3.9792110854e-05	0.0	0.0	0.0	0.000173574423616
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Thermoactinomyces	0.000372824763534	0.0	0.0	0.000183273029396	0.0	0.0	0.000546133902931	0.0	0.000265148011091	0.0	0.0	0.0	0.0	0.0	9.61040144427e-05	0.000492780091893	0.0	0.0014114041455	0.000998085279165	0.0	0.000661467979438	0.0	0.0	0.0	3.75198341457e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000304086187449	0.000482719323696	0.000393677037936	0.000142459050423	0.000107996929184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032283272909	0.0	0.000561407511009	0.0	0.0	0.000123162809576	0.000819181091449	0.0	0.000121516930563	0.0	0.0	0.000103075646399	0.0	0.0	0.0	0.000376641052496	0.0	0.0010418228072	0.0	0.0	0.000683567967857	0.0	0.000171515536806	0.000288244945613	0.000140429349734	9.97282589625e-05	0.0	0.0	0.000169538998168	0.0	0.0	0.0	0.0	0.0	0.000168369656382	0.000215671077519	0.0	0.000147162182158	0.000115133926472	0.0	0.000457135386497	0.000390917400301	0.0	0.0	0.000392541661697	0.0	0.0	0.000148550238099	0.0	7.9584221708e-05	0.0	0.0	0.00144035912069	0.000192860470684
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae];g__Exiguobacterium	0.0	5.37513825783e-05	0.000686771312861	0.0	0.00018595122777	0.0	2.27555792888e-05	0.0	0.000109987323119	0.0113808801214	0.0	0.0	0.0	9.78713790648e-05	6.40693429618e-05	1.5643812441e-05	0.0	0.000321899191078	8.69791092954e-05	0.0	1.63325427022e-05	0.0	6.95134061569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.99442334627e-05	0.0	0.0	4.5049805548e-05	4.51667203458e-05	4.37418931041e-05	6.90710547508e-05	9.59972703862e-05	0.0	0.00442172831584	0.0117793698669	0.0	3.15636731611e-05	0.0	4.24369284939e-05	0.0	0.0	0.0	0.0	0.0	0.00230800865637	0.000113595503371	0.00013761375295	0.0	0.0	6.63197126496e-05	0.0	0.0	0.0	0.0	9.18853177162e-05	8.27924864872e-05	0.000328154694647	4.92341245093e-05	0.0	0.00027561449926	0.0	0.000180498351398	0.000170132472	7.04447234093e-05	0.000133400973072	0.000128108864717	0.0	0.000103421898183	0.0	0.0	3.76753329262e-05	0.0	4.7460643685e-05	0.0	0.0	8.15679999747e-05	0.000310013970482	6.97118634404e-05	0.0	0.0	8.04109962664e-05	0.0	9.71688744245e-05	0.0	6.75662631996e-05	2.79929681664e-05	0.0	0.0040274505756	0.0113579299259	0.000121040934747	0.000149746644721	7.9584221708e-05	9.65698282057e-05	8.02870146076e-05	0.0	9.42873412234e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	0.000372824763534	0.0	0.0	0.0	5.071397121e-05	0.0	0.000375467058265	0.0	0.0001944418748	0.0	0.0	5.27059529031e-05	0.0	0.0	3.20346714809e-05	2.34657186616e-05	0.0	0.0	0.0	0.0	0.000330733989719	0.0	0.000469215491559	0.0	3.75198341457e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000157374525291	0.0	0.0	0.0	0.000101625120778	0.0	6.47541138289e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000238707722778	0.0	0.0	0.0	0.0	0.0	0.000467839592507	0.0	0.000110582480049	4.10542698585e-05	0.000557043142185	5.96877413846e-05	9.11376979225e-05	0.0	0.0	0.000103075646399	6.89139882871e-05	0.0	0.0	0.000177242848233	0.0	0.0	0.0	0.0	0.000328112624572	0.000105667085114	0.000600304378822	0.0	0.0	0.00162889489639	0.000292916829366	0.0	0.000135631198534	0.0	0.0	0.0	9.38410132148e-05	7.86548571185e-05	0.0	5.88193847779e-05	0.000151226113725	0.0	6.57908151271e-05	3.17914994375e-05	0.000139128161108	0.0	0.0	0.0	0.0	0.0	0.0	4.9516746033e-05	0.000202157970374	0.0	0.00067598879744	0.000387098106144	0.0	0.000115716282411
