Taxon	fiveuL1201	fiveuL1202	fiveuL120a1.2	fiveuL120a1	fiveuL120a2.2	fiveuL120a2	fiveuL120e1	fiveuL1251	fiveuL1252	fiveuL125a1.2	fiveuL125a1	fiveuL125c1	fiveuL131a1	fiveuL1401	fiveuL1402.2	fiveuL1402	fiveuL1403	fiveuL1404.2	fiveuL1404	fiveuL2181	fiveuL2191	fiveuL2192	fiveuL2201	fiveuL2202	fiveuL2421	fiveuL2422	fiveuL2431	fiveuL2451	fiveuL2461	fiveuL3031	fiveuL3041	fiveuL304a1	fiveuL304b1	fiveuL3081	fiveuL3082	fiveuL308a1	fiveuL3181	fiveuL3182	fiveuL3301.2	fiveuL3301	fiveuL330a1	fiveuL3441	fiveuL3461	fiveuL3462	fiveuLb401	fiveuLcontroL1	fiveuLcontroL2	fiveuLh2411	fiveuLH2412.2	fiveuLh2412	fiveuLs2101.2	fiveuLs2101	fiveuLs2301	fiveuLs2401	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLcontroL1	oneuLcontroL2	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.0	0.0	0.0	0.0	2.5356985605e-05	0.0	4.55111585776e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.12876248821e-05	0.0	0.0	0.000208749862309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93070595206e-05	0.0	0.0	0.0	0.0	0.0	0.000299778190905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.90809494112e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28954075635e-05	6.3582998875e-05	7.95018063473e-05	5.21223200402e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000159168443416	0.0	0.0	0.00029426691713	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__BSA2B-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156562396732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.00652265800582	0.0039601971012	0.00451026547916	0.00562037290146	0.00886576814792	0.0	0.0193624515171	0.0	0.0107763166205	0.0	0.0	0.00150170135653	0.0	0.00154419286969	0.00147082363479	0.00699892994461	0.0730065046882	0.00328685014685	0.00437995730444	0.0	0.0122062716147	0.00568667439979	0.0062108366435	0.0	0.000387704952838	0.0	0.0	0.100053851365	0.0	0.0	0.0	0.0	0.327409909623	0.0	0.0	0.0	0.00404577430415	0.0	0.0	0.00344612624767	0.00275744844083	0.00171733796747	0.00502812610352	0.00316609283155	0.0	0.00106171442612	6.57616331507e-05	0.0	0.00178887117641	0.000534487562524	0.00996653999749	0.0	0.0	0.0	0.00484878654058	0.00381867786661	0.00715349015019	0.00543943953926	0.00698642556175	0.00484850927029	0.0184490504209	0.00849271291702	0.0108806838278	0.00430139021904	0.000181485929007	0.00376962363973	0.00707451314045	0.0013246797838	0.000257475221954	0.00381708650597	0.0718564696634	0.00284028616187	0.0033725039895	0.00402594747225	0.0120415163161	0.00537895780889	0.0089041065822	0.00222241428385	0.000300920035144	0.0449845682392	0.00547800965649	0.107304588389	0.00219488416342	0.0	0.000349784943958	0.0013578587399	0.356788224293	0.0167453277662	0.00400605245009	0.00264917529621	0.00344603506133	0.000850054763558	0.00145285439326	0.00217807095035	0.00283919248501	0.00167117188629	0.00768273226937	0.0024500512138	0.00233776473148	0.000913024059959	0.000329959229609	0.00354429864383	0.00113985719803	0.00298655582479	0.00987756057103	0.0116648839672	0.0256562769918	0.00456133380832
k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales	0.0	0.0	0.0	0.0	2.5356985605e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44802946404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000443593457407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001326017296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019574275813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.72123575873e-05	0.0	0.0	1.44802946404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000111769856758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54	0.000331399789808	0.0	0.0	0.00146618423516	0.00025356985605	0.0	0.000409600427198	0.0	0.000164980984679	0.0	0.0	9.36994718278e-05	0.0	0.0	0.000896970801465	0.00206498324222	0.000190642393754	0.00163425743163	0.000704530785293	0.0	0.000391981024852	0.0	0.000156405163853	0.0	0.0	0.0	0.0	3.97741547732e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.19665400776e-05	0.0	0.0	0.000424755309453	0.000406500483113	0.000318690935472	0.000276284219003	0.000201594267811	0.0	0.00019985212727	0.0	0.0	0.000189382038967	0.0	6.36553927409e-05	0.0	0.0	0.0	0.0	0.0	0.000530218204842	0.000170393255056	0.000147443306732	5.4739026478e-05	0.000218448291053	0.0	0.000121516930563	0.00195674261907	0.0	0.0	0.000137827976574	0.0	0.000227184019371	0.00100437613999	0.0	0.000727622278046	0.00221002882667	0.000222968551727	0.000291655666286	7.04447234093e-05	0.000142929614005	0.000269028615906	0.0	0.0	0.0	0.0	6.78155992671e-05	0.0	5.6952772422e-05	0.0	0.0	0.000244703999924	0.0	0.0	6.72116061001e-05	0.0001358420143	4.3860543418e-05	0.0	0.000636014450778	0.0001303058001	0.000202698789599	5.59859363328e-05	0.000457965271979	9.13024059959e-05	0.0	0.000396133968264	0.0	0.0	0.0	0.000240861043823	0.00204438068743	0.000308576753095
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98	0.000745649527067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.68497359139e-05	0.0	0.0	0.000149495133577	0.000187725749293	0.0	0.000148568857421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.19665400776e-05	0.0	0.0	6.7574708322e-05	0.0	0.0	0.0	2.87991811159e-05	0.0	0.0	0.0	0.0	3.78764077934e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025522729814	0.0	0.0	0.0	0.0	0.0	0.000236323797645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6952772422e-05	0.0	0.0	0.000104873142825	6.4140821479e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.21223200402e-05	5.79139398853e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	0.0	0.0	0.0	0.0	7.60709568151e-05	0.0	0.000136533475733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000128138685924	0.000187725749293	0.0	0.000445706572262	0.000104374931154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.68817678426e-05	8.46876006484e-05	0.000191214561283	0.0	0.0	0.0	7.49445477262e-05	9.2066286411e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000374271674006	0.0	0.000132698976059	0.0	0.0	0.0	0.0	0.000510454596279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000396884878934	0.000663008648001	0.0	0.000164056312286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.92129231852e-05	0.0	0.0	0.0	0.0	0.0	0.00015636696012	0.000304048184398	0.0	0.0	0.000410860826982	0.0	7.42751190495e-05	0.0	0.0	0.000193139656411	0.0	0.000241608626696	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.0	0.000134378456446	0.0	0.000162909359463	0.00021976054191	0.0	0.000204800213599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000277633819501	0.0	0.00108030689794	0.0	0.000156562396732	0.0	0.000171491698373	0.000174300380062	0.0	0.0	0.0	0.0	0.0	0.00127277295274	0.0	0.0	0.0	0.0	0.00113746201351	0.0	0.0	0.0	4.19665400776e-05	0.0	0.0	2.89605892809e-05	3.38750402594e-05	0.0	0.0	0.0	0.0	2.14127279218e-05	4.60331432055e-05	0.0	0.0	0.0	6.36553927409e-05	0.0	0.0	0.0	0.0	0.0	0.000155946530836	0.0	0.000117954645386	0.0	0.000131068974632	0.0	8.10112870422e-05	0.00642322033651	0.0	0.000137434195198	0.0	0.0	0.0	0.0	0.000464103718341	0.0	0.0	0.0	0.000255198708	7.04447234093e-05	5.71718456021e-05	0.0	0.0	0.0004812284242	0.00032546314374	0.000309899976093	0.0	0.0	0.0	0.0	0.000375364052859	6.99154285497e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000165213877516	0.0	0.0	0.0	0.0	0.0	0.0	5.31007970762e-05	0.0
k__Bacteria;p__Firmicutes;c__OPB54;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64660680876e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.000189196387801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01134731385e-05	0.0	0.0	0.0	0.0	7.34964421597e-05	0.000146412319252	0.000300893743793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000667267987234	0.0	0.0	1.65489081605e-05	0.0	0.0	0.0	2.59192630043e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112281502202	0.0	0.0	0.0	0.000352013817583	0.0	0.0	3.64610425914e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143744578384	0.000232467587251	0.000585603047096	0.0	4.01226713526e-05	0.00098398548843	2.7896840892e-05	0.0	5.42524794137e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.61851079028e-05	0.000504087045751	0.0	0.0	0.0	7.95018063473e-05	0.0	0.0	0.0	0.0	0.0	0.000490225141134	0.0	0.0	4.77505330248e-05	0.000115883793847	0.0	5.575583693e-05	4.62865129642e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__	0.0011184742906	0.0	0.0	0.000488728078388	0.0	0.0	0.000136533475733	0.0	0.000141412272582	0.0	0.0	0.000351373019354	0.0	0.0	0.000128138685924	0.000258122905277	0.0	0.0	0.000234843595098	0.0	0.0	0.000575191254205	5.21350546177e-05	0.0	0.0	0.0	0.0	0.00101424094672	0.0	0.0	0.0	0.0	0.000170619302026	0.0	0.0	0.0	9.44247151746e-05	0.0	0.0	0.0	7.62188405836e-05	0.0	0.000129508227658	0.0	0.0	0.000449667286357	4.60331432055e-05	0.0	0.000142036529225	0.0	0.00100257243567	0.0	0.0	0.0	0.0	0.0	0.000280703755504	0.000408943812134	0.0	0.0	0.0	0.0	0.0	0.00153136378884	0.0	0.000154613469598	0.000137827976574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000218741749714	0.0	0.000128636652605	0.0	0.0	0.0	0.0	0.000309899976093	0.0	0.0	0.0	0.0	0.0	0.0	0.000336739312765	0.000274490462297	0.0	0.0	0.0	0.0	0.0	0.000195458700151	0.0	0.0	0.00024533853856	0.000502163232978	0.000197975537765	0.0	0.0	0.0	0.000386279312823	0.000103226161638	0.0	0.000154288376547
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31987716738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000961040144427	0.00309747486333	0.000476605984386	7.42844287103e-05	0.0	0.0	0.000514475095118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.29498101164e-05	0.0	0.0	0.000173763535685	0.0	5.62395768481e-05	0.0	8.63975433476e-05	0.0	0.000374722738631	0.000138099429616	0.0	8.52219175351e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000187135837003	0.000204471906067	8.84659840393e-05	0.00028737988901	0.0	0.0	0.0	0.000701875069884	0.0	0.000154613469598	0.000689139882871	0.0	0.000511164043585	0.00234846773909	0.0	0.0001488318296	0.0002652034592	0.0	0.000382798062	0.000105667085114	0.0	0.000172946967368	0.0	0.0	0.000195277886244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156851692741	0.0	4.52806714333e-05	0.0	9.53744983125e-05	0.0	0.0	0.000477790004054	0.000293926165747	0.00024533853856	0.00022825601499	0.0	0.000148550238099	0.000134771980249	0.00019896055427	0.0	0.000516130808192	0.0	7.71441882737e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__	0.0	0.0	0.0	0.0	0.0	0.0	6.82667378663e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011024466324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89605892809e-05	0.0	0.0	0.000103606582126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00119909299376	0.0	0.0	0.0	8.84659840393e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.57577684032e-05	0.0	9.36195664894e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104873142825	0.000144316848328	0.0	0.0	0.0	0.0	0.0	0.0	7.81834800602e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000154839242458	0.0	0.000115716282411
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__	0.0	0.000161254147735	0.000882991687965	0.00134400221557	0.00030428382726	0.0	0.000341333689332	0.0	0.0003888837496	0.0	0.0	0.000948707152256	0.0	0.0	0.0	0.000328520061262	0.000190642393754	0.000111426643065	0.0	0.0	0.000440978652958	0.00266679581495	0.00023460774578	0.0	0.0	0.0	0.0	0.000357967392959	0.0	0.0	0.0	0.0	0.000227492402702	0.0	0.0	0.0	0.000440648670815	0.0	0.0	0.000144802946404	0.000330281642529	0.000731114499025	0.000388524682973	0.000129596315021	0.0	0.0	0.0	0.0	0.000255665752605	0.0	0.000668381623779	0.0	0.0	0.0	0.0	0.0	0.0	0.000869005600786	0.000398096928177	0.000328434158868	0.0	0.0	0.0	0.000382840947209	0.0	0.0	0.000826967859446	0.0	0.0	0.000310174984409	0.0	0.0	0.0	9.555795074e-05	0.000437483499429	0.00221900878739	0.000128636652605	0.000518840902104	0.0	0.0	0.0	0.000309899976093	0.000305170196702	0.0	0.000256287475899	0.0	0.0	0.0	0.000336739312765	0.000274490462297	0.00010081740915	0.000158482350017	0.0	0.0	0.000238505419042	0.000781834800602	0.000477790004054	0.0	0.0	0.0	0.0	0.000346617222231	0.0	0.0	0.000482849141029	0.000309678484915	0.0	0.000270004658958
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290	0.0	0.0	0.00176598337593	0.00207709433315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.02746038708e-05	0.0	0.0	0.000288312043328	0.0	0.0	0.000111426643065	0.0	0.0	0.0	0.000156870342056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000170619302026	0.0	0.0	0.0	0.0	0.0	0.0	0.000202724124966	0.0	8.43593652721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000198851140915	0.0	0.000429673901001	0.0	0.0	0.0	0.0	0.0	9.35679185015e-05	0.000204471906067	0.0	8.2108539717e-05	0.000131068974632	0.0	0.0	0.00204181838512	0.0	0.0	0.0	0.0	0.000227184019371	8.86214241167e-05	0.0	0.0	0.0	0.0	0.0	0.000264167712785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.84258463705e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.90334920659e-05	0.0	7.9584221708e-05	9.65698282057e-05	0.0	0.0	0.000231432564821
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales	0.00347969779298	0.0029832017331	0.0	0.00781964925421	0.00291605334458	0.0	0.00508587197104	0.0	0.00763626271942	0.0	0.0	0.00530573259225	0.0	0.000978713790648	0.0130060766212	0.00779061859564	0.00266899351256	0.00594275429682	0.00410976291421	0.0	0.00334408811827	0.0217526874317	0.0082634061569	0.0	0.000337678507311	0.0	0.0	0.000894918482396	0.0	0.0	0.0	0.0	0.00233179712769	0.0	0.0	0.0	0.00437501180309	0.0	0.0	0.00338838894586	0.00248981545906	0.00185590603599	0.00321180404591	0.0226145569712	0.0	0.0	0.0	0.0	0.00531216619302	0.00956138861848	0.0104553982577	0.0	0.0	0.0	0.00156804468415	0.00268500787496	0.00257311775879	0.0054696234873	0.00358287235359	0.00147795371491	0.00445634513748	0.000179063224154	0.00911376979225	0.00108471601709	0.0	0.0148944309046	0.0319760905652	0.000447079427031	0.0103936688862	0.00576039256759	0.00435097235945	0.00555638830508	0.004309556212	0.0062112667981	0.002679586434	0.0258884358529	0.00754668361948	0.00443897216245	0.000421288049202	0.00465398541825	0.00214805674868	0.000206599984062	0.00203446797801	0.0	0.000897006165646	0.00426185075087	0.00159529722465	0.0121652845677	0.0072639480325	0.00364680185623	0.00327656579738	0.00683738138643	0.00128292089498	0.00165315797075	0.00337882676976	0.00183731178142	0.00564660913882	0.0217925257175	0.00495583847892	0.0	0.0	0.0115869185717	0.00736753492029	0.00811759061422	0.00922241859365	0.012283913235	0.00910678669856	0.00810013976874
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87	0.0	0.0	0.0	0.000244364039194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.02746038708e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113592009686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000130306364742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.38628746463e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.62395768481e-05	0.0	0.0	0.0	0.000824390024988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00100432646596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.71441882737e-05
k__Bacteria;p__Lentisphaerae;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.29263948833e-05	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000406090753548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0132788962646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
