Taxon	fiveuL1201	fiveuL1202	fiveuL120a1.2	fiveuL120a1	fiveuL120a2.2	fiveuL120a2	fiveuL120e1	fiveuL1251	fiveuL1252	fiveuL125a1.2	fiveuL125a1	fiveuL125c1	fiveuL131a1	fiveuL1401	fiveuL1402.2	fiveuL1402	fiveuL1403	fiveuL1404.2	fiveuL1404	fiveuL2181	fiveuL2191	fiveuL2192	fiveuL2201	fiveuL2202	fiveuL2421	fiveuL2422	fiveuL2431	fiveuL2451	fiveuL2461	fiveuL3031	fiveuL3041	fiveuL304a1	fiveuL304b1	fiveuL3081	fiveuL3082	fiveuL308a1	fiveuL3181	fiveuL3182	fiveuL3301.2	fiveuL3301	fiveuL330a1	fiveuL3441	fiveuL3461	fiveuL3462	fiveuLb401	fiveuLcontroL1	fiveuLcontroL2	fiveuLh2411	fiveuLH2412.2	fiveuLh2412	fiveuLs2101.2	fiveuLs2101	fiveuLs2301	fiveuLs2401	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLcontroL1	oneuLcontroL2	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.00356254774043	0.00432698629756	0.00117732225062	0.00896001477045	0.0030428382726	0.0	0.00391395963767	0.0	0.00499656696456	0.0	0.0	0.00171001536086	0.0	0.00182693240921	0.00651371653445	0.00608544303957	0.0227499923213	0.00403612062659	0.00409671604781	0.0	0.00362582447988	0.0036603079813	0.00377110228401	0.0	0.00107556857884	0.0	0.0	0.00167051450047	0.0	0.0	0.0	0.0	0.00303323203602	0.0	0.0	0.0	0.00511991788947	0.0	0.0	0.00297328716617	0.00254062801945	0.0035056002902	0.00428240539455	0.00440627471073	0.0	0.00124907579544	3.0688762137e-05	0.0	0.00196957320526	0.00207856274315	0.00410577283179	0.0	0.0	0.0	0.00141431481315	0.00352034365828	0.00140351877752	0.0103599099074	0.00318477542541	0.00317486353573	0.00323303470758	0.000636669241436	0.00514421672718	0.00510454596279	0.0	0.00450096989275	0.00555906172183	0.000596105902708	0.00670192857145	0.0052877449723	0.00158568770433	0.00479569228712	0.00167962190827	0.00127410600987	0.00452066282743	0.00556513314933	0.00365899811854	0.00345893934736	0.00106102175355	0.00261509656835	0.00065092628748	0.00110186658167	0.00185362637997	0.0	0.000825815200119	0.00236198957277	0.000875849456672	0.00545340342688	0.00372016764578	0.0042611376528	0.00500726465446	0.00246024981454	0.000745629238107	0.00146240897412	0.00206704696503	0.00330976732255	0.00723924248567	0.00439489600212	0.00516846521234	0.00121736541328	0.0	0.00333412756622	0.00323452752598	0.00389962686369	0.00762901642825	0.00495485575864	0.00653582310679	0.00550295209686
k__Bacteria;p__Chlamydiae;c__Chlamydiia	0.0	0.000765957201741	0.0	0.000488728078388	0.0	0.0	6.82667378663e-05	0.0	0.0	0.0	0.0	0.000105411905806	0.0	0.000750347239497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125899620233	0.0	0.0	1.93070595206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000716002099989	0.0	0.0	0.0	0.000164217079434	0.0	0.142056824495	0.000182275395845	0.0	0.000272228893511	0.0	0.0	0.000596105902708	0.0	0.0	0.0	0.0	0.0	0.00200671696554	0.0	0.000105667085114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000693234444462	0.0	0.0	0.0	0.000103226161638	0.0	0.0
k__Bacteria;p__Chlorobi;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53744983125e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__OPB56	0.0	0.0	0.0	0.000366546058791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000177242848233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103226161638	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.0	0.00032250829547	0.00132448753195	0.00317673250952	0.0	0.0	0.0	0.0	7.0706136291e-05	0.0	0.0	7.02746038708e-05	0.0	0.0	0.000448485400732	0.000351985779923	0.000190642393754	7.42844287103e-05	0.00121335857467	0.0	0.000293985768639	0.000836641824297	0.000182472691162	0.0	0.0	0.0	0.0	0.000477289857278	0.0	0.0	0.0	0.0	0.000113746201351	0.0	0.0	0.0	9.44247151746e-05	0.0	0.0	0.000752975321303	0.000228656521751	0.0	0.000310819746378	6.47981575107e-05	0.0	0.000112416821589	0.0	0.0	0.00017044383507	0.00041571254863	0.00124128015845	0.0	0.0	0.0	0.0	0.0	0.000140351877752	0.000766769647752	0.0	0.0	0.0	0.0	0.000121516930563	0.00012761364907	0.0	0.000206151292798	0.000620225894584	0.0	0.0	0.000177242848233	0.0	0.0	0.0004641060536	0.0	0.000109370874857	0.0	8.57577684032e-05	0.000115297978245	9.36195664894e-05	0.0	0.0	0.000154949988047	6.78155992671e-05	0.0	0.0	0.0	0.00018768202643	0.000209746285649	0.000529161777202	0.000117638769556	0.000252043522876	0.0	0.0	0.000445080992125	0.000159003612695	7.81834800602e-05	0.000694967278624	0.0	0.000490677077121	0.0	9.89877688827e-05	0.000445650714297	8.98479868328e-05	0.000437713219394	0.000193139656411	0.0010838746972	0.000232315987208	0.000578581412053
k__Bacteria;p__Chloroflexi;c__C0119	0.0	0.0	0.0	0.0	7.60709568151e-05	0.0	0.0	0.0	7.0706136291e-05	0.0	0.0	0.000140549207742	0.0	0.0	0.0	4.69314373231e-05	0.0	0.0	0.0	0.0	0.0	0.000627481368223	0.0	0.0	0.0	0.0	0.0	0.000477289857278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000202724124966	0.0	0.0	0.000284918100847	8.63975433476e-05	0.0	0.0	0.0	0.0	5.68146116901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000613415718202	0.0	8.2108539717e-05	0.0	0.0	0.000121516930563	0.0	0.0	0.000103075646399	0.000551311906297	0.000149026475677	0.0	0.000310174984409	0.0	0.0001488318296	0.0	0.0	0.000273427187143	0.000105667085114	0.0	0.000115297978245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000240528080546	0.0	0.0	0.0001358420143	0.0	0.0	0.0	0.0	0.000564660913882	0.0	0.00024533853856	0.000593465638974	0.0	9.90334920659e-05	0.0	7.9584221708e-05	0.0	0.000258065404096	9.29263948833e-05	0.000462865129642
k__Bacteria;p__Chloroflexi;c__Chloroflexi	0.00118061175119	0.00100783842334	0.0	0.0195491231355	0.000431068755285	0.0	6.82667378663e-05	0.0	0.0003888837496	0.0	0.0	0.0285666264735	0.0	0.0	0.0120130018053	0.0229964042883	0.00200174513442	0.000482848786617	0.000234843595098	0.0	0.00169041816967	0.0111900844	0.00106876861966	0.0	0.0	0.0	0.0	0.00193899004519	0.0	0.0	0.0	0.0	0.00176306612094	0.0	0.0	0.0	0.00207734373384	0.0	0.0	0.000796416205224	0.000609750724669	0.00014059894212	0.000388524682973	0.00107996929184	0.0	0.0	0.0	0.0	0.00193169679746	0.00914567606985	0.00553801916846	0.0	0.0	0.0	0.0	0.00062650183749	9.35679185015e-05	0.00419167407438	0.000398096928177	0.000738976857453	0.000131068974632	0.000179063224154	0.000303792326408	0.00012761364907	0.0	0.016801330363	0.00565094703955	0.0	0.00471406840195	0.0113435422869	0.0	0.0	0.0	0.00210227491628	0.00109370874857	0.00554752196848	0.000857577684032	0.000461191912982	0.0	0.00119673910755	0.00048819471561	0.00046484996414	0.0	0.0	0.000170858317266	0.000821561590529	0.000563046079289	0.00288401142768	0.00149127409939	0.000313703385482	0.00110899150065	0.0	6.57908151271e-05	0.000317914994375	0.000675765353952	0.000195458700151	0.000477790004054	0.000671831235994	0.0	0.0	0.0	0.00207970333338	0.000673859901246	0.000955010660496	0.00188311165001	0.00201291015195	0.0011151167386	0.00200574889512
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025522729814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ellin6529	0.000621374605889	0.000604703054006	0.0	0.0040320066467	0.000988922438596	0.0	0.00075093411653	0.0	0.00190906567986	0.0	0.0	0.000737883340644	0.0	0.000685099653454	0.000672728101099	0.00215884611686	0.00171578154379	0.00122569307372	0.00109593677712	0.0	0.000624719758358	0.00256221558691	0.0014858490566	0.0	0.000487757843894	0.0	0.0	0.00265492483111	0.0	0.0	0.0	0.0	0.00335551293985	0.0	0.0	0.0	0.00107014677198	0.0	0.0	0.00144802946404	0.00167681449284	0.00264326011186	0.00300459088166	0.00105836990601	0.0	0.000711973203399	0.0	0.0	0.00110788492796	0.00270213156609	0.00606317615857	0.0	0.0	0.0	0.0	0.0	0.0	0.00102235953034	0.000973125824432	0.000410542698585	0.00111408628437	0.000119375482769	0.000789860048662	0.00925198955756	0.0	0.000206151292798	0.000689139882871	0.0	0.0	0.000354485696467	0.000406090753548	0.000644937928268	0.000596707783201	0.00057334770444	0.000929652436286	0.00100383730858	0.00162939759966	0.000980032815086	0.0	0.00152916663743	0.000146458414683	0.000568149956171	0.000542524794137	0.0	0.00106786448291	0.000616171192896	0.00121993317179	0.00167797028519	0.00168369656382	0.0013332393883	0.00151226113725	0.00033960503575	0.000460535705889	0.0002543319955	0.000834768966647	0.00195458700151	0.00230207911044	0.000923767949491	0.00210991143162	0.000273907217988	0.0	0.00153501912702	0.000673859901246	0.0014723081016	0.00371793838592	0.00526453424356	0.00171913830534	0.000424293035505
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.69314373231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101362062483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012761364907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5429158633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6870909828e-05	0.0	0.000392541661697	0.0	9.89877688827e-05	0.0	0.0	0.000119376332562	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.0	0.0	0.00353196675186	0.00122182019597	0.000228212870445	0.0	0.000170666844666	0.0	7.0706136291e-05	0.0	0.0	0.000175686509677	0.0	0.0	0.000384416057771	0.000938628746463	0.00190642393754	0.000371422143551	0.000195702995915	0.0	0.000330733989719	0.000104580228037	0.000104270109235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000188849430349	0.0	0.0	0.00118738416052	0.000736782125641	0.00123727069066	0.000802951011478	0.000172795086695	0.0	0.000149889095452	0.0	0.0	0.00034088767014	0.00103928137157	9.54830891113e-05	0.0	0.0	0.0	0.0	0.0	0.000233919796254	0.000817887624269	0.000265397952118	0.000246325619151	0.000131068974632	0.0	0.000121516930563	0.0	0.0	0.0	0.0166771851655	0.0	0.000113592009686	0.000310174984409	0.0	0.0001488318296	0.0001326017296	9.555795074e-05	0.0	0.000105667085114	0.0	0.000288244945613	0.0	0.0	0.0	0.0	0.000339077996335	0.0	0.000256287475899	0.0	0.0	0.000157309714237	0.000144316848328	0.000431342155038	0.000252043522876	0.0	0.0	0.000604038489312	0.000278256322216	0.000703651320542	0.00169398274165	8.39789044992e-05	0.000686947907969	0.000136953608994	0.0	0.0	8.98479868328e-05	0.00059688166281	9.65698282057e-05	0.000154839242458	0.000836337553949	0.000115716282411
k__Bacteria;p__Chloroflexi;c__S085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102090919256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__TK10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000234657186616	0.0	0.0	0.000156562396732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000227492402702	0.0	0.0	0.0	0.0	0.0	0.0	0.000231684714247	0.000304875362334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000328434158868	0.0	0.0	0.0	0.000765681894419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135631198534	0.0	0.000598004110431	0.0	0.000375364052859	0.0	0.0	0.000627406770964	0.0	0.0001358420143	0.0	0.00012716599775	0.000238505419042	0.000860018280663	0.00173741819656	0.0	0.000883218738817	0.0	0.0	0.0	0.0	0.000238752665124	0.0	0.000516130808192	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia	0.0	0.00064501659094	0.0105959002556	0.0246807679586	0.00035499779847	0.0	0.00157013497093	0.0	0.00176765340727	0.0	0.0	0.0205904589342	0.0	0.0	0.00768832115541	0.00619494972665	0.0219238752817	0.00282280829099	0.00219187355424	0.0	0.00202115215939	0.00857557869905	0.000260675273088	0.0	0.000150079336583	0.0	0.0	0.00340069023311	0.0	0.0	0.0	0.00902071542865	0.0102371581216	0.0	0.0	0.0	0.000755397721397	0.0	0.0	0.00362007366011	0.00254062801945	0.000787354075873	0.000984262530199	0.00565903908927	0.0	0.00239822552724	0.0	0.0	0.00636323650929	0.0116399513616	0.0114579706934	0.0	0.0	0.0	0.0	0.0	0.000374271674006	0.00276037073191	0.000353863936157	0.0	0.0	0.00119375482769	0.00145820316676	0.0126337512579	0.0	0.00742144654072	0.00634008692242	0.000298052951354	0.00249902421308	0.00420951764555	0.00139231115502	0.000595327318401	0.001989025944	0.00152892721184	0.00131245049829	0.0030643454683	0.000857577684032	0.000461191912982	0.000187239132979	0.00172862315535	0.00097638943122	0.000826399936249	0.000135631198534	0.0	0.000939720744963	0.00123234238579	0.0	0.00744599314055	0.0025977032699	0.00172536862015	0.000504087045751	0.000498087385766	0.0	0.0017803239685	0.00190804335234	0.000312733920241	0.00165054728673	0.00394700851146	0.00235524997018	0.000730419247967	0.0	0.00633814349222	0.000718783894663	0.00191002132099	0.00357308364361	0.00846454525435	0.00250901266185	0.0032400559075
k__Bacteria;p__Cyanobacteria;c__	0.0	0.0	0.0	0.000488728078388	3.380931414e-05	0.0	0.0	0.0	7.0706136291e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.12876248821e-05	0.0	0.0	0.0	0.0	0.0	0.000522901140186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.39330801552e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000408943812134	0.0	0.0	0.0	0.0	0.000202528217606	0.0	0.0	0.0	9.18853177162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000140889446819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102695198816	0.0	6.99154285497e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6870909828e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.65698282057e-05	0.0	0.0	0.000308576753095
k__Bacteria;p__Cyanobacteria;c__4C0d-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.96612321598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000115842357124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000164056312286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010081740915	0.0	6.57908151271e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.0339270534816	0.0142709920746	0.0445910802422	0.0141731142733	0.0507900421669	0.0	0.0386389736324	0.0	0.0254188559966	0.0512139605463	0.130997556792	0.0392132289599	0.0	0.00988500928555	0.0132623539931	0.0369350411733	0.0258320443537	0.0703473539886	0.0641514420608	0.0	0.0568127497895	0.022432458914	0.0318284508441	0.0	0.0190225559118	0.0	0.071852189781	0.0101125788511	0.166358595194	0.0	0.0291423813489	0.0112758942858	0.00796223409456	0.0	0.0	0.123439857358	0.237163409614	0.0	0.211267605634	0.0196787204164	0.0326216637698	0.0303131319211	0.14497151004	0.0924669707677	0.0	0.304424752864	0.252929105343	0.0	0.0308219268419	0.0500933621099	0.0151340696241	0.089250297501	0.0	0.0	0.0243508115656	0.00850252493737	0.123509652422	0.0839357174406	0.0402962557299	0.118482622812	0.0374201922574	0.00220844643123	0.0162225102302	0.0025522729814	0.0141559024625	0.133173735147	0.0610577936224	0.0081219429244	0.0237407300243	0.0533500973183	0.100884545774	0.0597311742796	0.0513168693553	0.0252750779707	0.0441858334423	0.0607057403979	0.0309156755093	0.0336093606585	0.0139961251902	0.0855003606839	0.029584599766	0.0142553989003	0.0344503244277	0.6	0.0125153717397	0.0140178946384	0.0131377418501	0.133398637673	0.057678633715	0.0905426396347	0.132625301737	0.00894293260808	0.0195398720927	0.0140836342508	0.023572285582	0.0214613652765	0.107285573638	0.0981293499073	0.104612352842	0.278015826258	0.244367805448	0.139439156829	0.05588544781	0.132706689698	0.0533065451696	0.0564647104162	0.0844700929489	0.0683497508105
k__Bacteria;p__Cyanobacteria;c__ML635J-21	0.0	0.0	0.0	0.0	0.0	0.0	6.82667378663e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.69314373231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000984410330636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125899620233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112416821589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2108539717e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132932136175	0.0	0.0	0.0	0.0	0.000218741749714	0.0	0.0	0.0	0.0	0.0	0.000781111544976	0.000671449948202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010081740915	0.0	0.0	6.3582998875e-05	0.0	0.00015636696012	0.000564660913882	8.39789044992e-05	0.0	0.0	0.0	9.90334920659e-05	0.0	0.0	0.0	0.000206452323277	0.000139389592325	0.000270004658958
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae	0.000787074500793	0.0107032440559	0.00691676822239	0.0318080524351	0.004044439204	0.0	0.00418133769431	0.0	0.00883826703637	0.0	0.0	0.109481976614	0.0	0.00365386481842	0.0312498220296	0.0134028363089	0.00586225360795	0.00206139289671	0.000965468113179	0.0	0.00215589563669	0.0785920413699	0.00655163853029	0.0	0.00133820741786	0.0	0.0	0.00243119521051	0.0	0.0	0.0	0.00225517885716	0.0438112452203	0.0	0.0144677919394	0.0	0.00971000821045	0.0	0.0	0.00237235493859	0.00258297181978	0.00133568995014	0.00350103908768	0.0184278760165	0.0	0.000924316088623	7.67219053425e-05	0.0	0.0230809359991	0.0207509847191	0.0186589869972	0.0	0.0	0.0	0.000553427535582	0.00716002099989	0.00141131610406	0.00985724980499	0.00315528676407	0.0029490650515	0.00421605201732	0.000407866232795	0.00464802259405	0.000159517061337	0.0	0.0275899146861	0.0320335188888	0.00162687235947	0.0161395313762	0.00641028301111	0.00155668122194	0.00186039787	0.0010276634044	0.00469826591138	0.00139447865443	0.0381105953644	0.00438079266926	0.00122023693643	0.00113903805895	0.0103384961791	0.00423915744721	0.000439024966132	0.00111330608797	0.0	0.00138822382779	0.00608469052985	0.0106509549999	0.032563110847	0.0147924769536	0.00499311221892	0.00705721864051	0.000611289064349	0.00110747872131	0.00089016198425	0.00115277619204	0.000690620740532	0.0037354491226	0.0144093803637	0.00300130812172	0.00100432646596	3.29959229609e-05	0.0171245413364	0.00706055429861	0.00696361939945	0.0104778263603	0.0129462811055	0.00384095765518	0.010234462311
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	0.00434962224123	0.00341321279372	0.0135392058821	0.0454517112901	0.00816494936482	0.0	0.00826027528183	0.0	0.00982815294444	0.0	0.0	0.134751552922	0.0	0.0024141606836	0.0160066575166	0.00621059353909	0.00762569575017	0.00486563008052	0.00326171659858	0.042194092827	0.00427504305229	0.0834027318597	0.00851539225422	0.0	0.000750396682913	0.0	0.0	0.00169040157786	0.0	0.0	0.0	0.00300690514288	0.0138580788646	0.0	0.0	0.0	0.00900182284664	0.0	0.0	0.00309395628817	0.00326894138503	0.00136849636997	0.00464502843199	0.0173011080554	0.0	0.00149889095452	7.67219053425e-05	0.0	0.0232087688754	0.022448477626	0.0131607524492	0.0	0.0	0.0	0.00338205716189	0.00256567419163	0.00347760763764	0.0157784154182	0.00482139613014	0.00585707583315	0.00683743150996	7.95836551795e-05	0.00583281266704	0.0	0.0	0.0367121093924	0.0592890012564	0.00243409910272	0.00969318482651	0.00363347838879	0.00154701239447	0.0044318811481	0.00300563920427	0.00721462528087	0.00322644080829	0.0515303151739	0.00617455932503	0.0022867432352	0.000405684788121	0.0113468596864	0.00328717775177	0.000757533274895	0.000972023589495	0.0	0.00113905544844	0.00556265660254	0.00231474499263	0.0237712457069	0.00939663034667	0.00571201581065	0.00576339522309	0.000611289064349	0.000932036547633	0.001017327982	0.00145753311637	0.000469100880361	0.00477790004054	0.0157460445936	0.00157016664679	0.00103476060129	0.0	0.017991084392	0.00760712955185	0.00822370290983	0.0108641056731	0.0122323001542	0.00466180747664	0.0106073258876
