Taxon	five.uL.219.1	one.uL.140.4.2	five.uL.125.2	five.uL.140.1	five.uL.346.1	five.uL.s210.1.2	one.uL.b40.1	five.uL.120a.1	five.uL.140.4	five.uL.330.1	five.uL.H241.2.2	one.uL.120a.2.2	one.uL.120a.1.2	one.uL.330.1	one.uL.120e.1	five.uL.140.2.2	five.uL.120a.2.2	one.uL.120a.2	five.uL.140.2	one.uL.330.1.2	one.uL.318.2	one.uL.346.2	one.uL.246.1	one.uL.330a.1	five.uL.330a.1	one.uL.346.1	one.uL.242.1	one.uL.P3	five.uL.C6	one.uL.FT4	one.uL.C2	five.uL.346.2	one.uL.FT3	five.uL.P3	five.uL.P4	one.uL.FT1	one.uL.C6	one.uL.218.1	one.uL.242.2	one.uL.P5	one.uL.220.1	five.uL.242.1	one.uL.P6	one.uL.C4	one.uL.FT5	one.uL.C3	one.uL.C1	one.uL.FT2	one.uL.308a.1	five.uL.220.1	one.uL.C5	one.uL.125.2	five.uL.245.1	five.uL.h241.2	one.uL.120a.1	five.uL.C2	one.uL.P4	one.uL.H241.2.2	one.uL.245.1	one.uL.s210.1	one.uL.125.1	five.uL.120e.1	one.uL.131a.1	five.uL.125c.1	one.uL.125a.1.2	one.uL.220.2	one.uL.243.1	five.uL.318.1	one.uL.s210.1.2	five.uL.140.4.2	five.uL.140.3	one.uL.219.2	one.uL.219.1	five.uL.control.1	five.uL.120.2	five.uL.344.1	five.uL.304b.1	one.uL.h241.2	one.uL.h241.1	five.uL.120.1	one.uL.308.2	one.uL.control.1	one.uL.s240.1	one.uL.318.1	one.uL.140.2.2	five.uL.control.2	one.uL.140.1	one.uL.344.1	one.uL.140.2	one.uL.140.3	one.uL.120.2	one.uL.304a.1	one.uL.s230.1	one.uL.304.1	one.uL.308.1	one.uL.control.2	one.uL.120.1	five.uL.219.2	five.uL.308.1	one.uL.125c.1	five.uL.P2	five.uL.120a.1.2	five.uL.125a.1	five.uL.220.2	one.uL.140.4	one.uL.304b.1	five.uL.308.2	five.uL.P1	five.uL.C3	five.uL.FT2	five.uL.C4	five.uL.242.2	five.uL.P5	five.uL.218.1	five.uL.s210.1	five.uL.303.1	five.uL.246.1	five.uL.304a.1	five.uL.C1	five.uL.FT5	one.uL.FT6	one.uL.P2	five.uL.318.2	five.uL.FT1	five.uL.h241.1	five.uL.s230.1	five.uL.FT4	five.uL.304.1	five.uL.C5	five.uL.125a.1.2	five.uL.FT6	one.uL.125a.1	one.uL.P1	five.uL.243.1	five.uL.FT3	five.uL.125.1	five.uL.131a.1	five.uL.330.1.2	five.uL.308a.1	five.uL.b40.1	five.uL.120a.2	five.uL.s240.1	five.uL.P6	one.uL.303.1
k__Bacteria;p__Planctomycetes;c__Planctomycetia	0.000750356419299	0.00136592379583	0.00108377896613	0.000290782204129	0.00162004662005	0.00613012014333	0.000771720722845	0.00579865292832	0.000778571526137	0.000498459981847	0.00156585035549	0.000871278127131	0.000810635538262	0.000309958793713	0.0012866301382	0.00224812163521	0.00119592905749	0.000641985876311	0.00122338897282	0.000565622285518	0.000673788003287	0.00104867065573	0.000566769050753	0.000549338758901	0.000719673747901	0.00163966918323	0.000209747540233	0.000595311409451	8.70140266611e-05	0.000606222265331	0.000408361195477	0.00106308991555	0.00056147246153	0.000399394252051	0.000440228919038	0.00114540248171	0.000387499273439	0.000839704777478	0.00126285405015	0.000717981728603	0.00106438666899	0.000256168046238	0.00025705052879	0.000351902983055	0.000604135404284	0.000666045024644	0.00214745884037	9.5078122524e-05	0.00286210207549	0.00111402289582	0.000353035173452	0.00118589510879	0.000868416433395	0.00223749400671	0.00239518833277	0.0	0.000313387932475	0.00118514885878	0.000538997173907	0.00683642749624	0.000254121533623	0.000995923661293	0.00439280827672	0.000731470521738	0.00606752499947	0.00149385316158	0.00045474526686	0.00191925608553	0.0047359746302	0.00198068025002	0.00251451561286	0.00240821519447	0.00041857642159	0.000259796492747	0.000311970763883	0.00153703337341	0.0022396864439	0.000729634088505	0.00147698694663	0.0	0.00109313916217	0.000446229361892	0.000910324146794	0.00119383546777	0.00141112618725	1.44571345959e-05	0.000237533721305	0.00103699935432	0.000483254191705	0.000576471109929	0.000298345062389	0.000641839568014	0.00105752961083	0.00136300756774	0.00191719541699	0.0	0.0	0.00295502816511	0.0030487804878	0.00103497432092	0.00404858299595	0.00216162287995	0.0	0.0	3.28380264346e-05	0.000945095838625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00173010380623	0.0	0.0	0.0	0.0	0.0	0.0	0.00414937759336	0.0	0.0	0.0	0.0	0.00609756097561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00350877192982	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__vadinHA49	0.0	0.0	1.42602495544e-05	0.0	0.0	0.000298601840793	6.43100602371e-05	0.000356840180204	5.46365983254e-05	0.0	1.41067599594e-05	5.6822486552e-05	4.05317769131e-05	0.0	4.43665564897e-05	4.43708217476e-05	8.37150340242e-05	1.78329410086e-05	1.85361965578e-05	0.0	1.64338537387e-05	0.0	0.0	0.0	1.33272916278e-05	0.0	0.0	2.05279796362e-05	0.0	2.42488906133e-05	0.0	1.9870839543e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.76528955439e-05	0.0	5.23468853603e-05	0.0	0.0	2.7069460235e-05	1.94882388479e-05	2.22015008215e-05	0.0	0.0	3.69303493611e-05	2.121948373e-05	0.0	0.0	0.0	0.0	0.000266132036975	0.0	0.0	2.04336010135e-05	0.0	0.000146345542733	0.0	1.15805076895e-05	9.60176672508e-05	3.98983920948e-05	0.00133189573159	7.34681882745e-05	1.5158175562e-05	0.000148674767189	0.000146043270535	9.74105040994e-05	0.000548621588259	0.000227190112686	2.09288210795e-05	0.0	1.78269007933e-05	1.5218152212e-05	0.000239966404703	5.47225566378e-05	5.98778491877e-05	0.0	0.0	0.0	0.0	0.000217060994139	0.0	0.0	0.0	0.0	0.0	6.65158972995e-05	0.0	4.18591022618e-05	1.9227811106e-05	0.0	0.000114118774821	0.0	0.0	0.000230861575399	0.0	3.90556347517e-05	0.0	0.0	0.0	0.0	0.0	0.000147671224785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000576701268743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030487804878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.67161158808e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000162165084056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09065061047e-05	0.0	0.0	0.0	0.0	2.11412020888e-05	0.0	0.0	1.35158879263e-05	0.000104316621811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28237549642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.258047572597	0.314689671699	0.256099821747	0.0553604580938	0.183135198135	0.0878240708213	0.198203605651	0.0516972211071	0.150660419882	0.170994092877	0.0918914343754	0.310175013259	0.234435797665	0.154323013529	0.189578295881	0.256907057919	0.280851979861	0.213816962693	0.333021307358	0.187018968547	0.117929334429	0.278617399708	0.220528009361	0.255747711089	0.21876749207	0.230869024667	0.220406528869	0.218438231309	0.0211966168946	0.118358835083	0.106403613997	0.246199701937	0.176811187339	0.205222079846	0.102593348541	0.132400042422	0.171797802879	0.240133468865	0.140289554393	0.174568592013	0.250514744373	0.236170928129	0.0153863102233	0.140328081858	0.150975386354	0.12919053328	0.0465282748747	0.0144835673312	0.265990841273	0.199898146478	0.200542559319	0.281928410659	0.205602209843	0.127856800384	0.1885811614	0.0827586206897	0.141567775364	0.344224442674	0.328278413892	0.219873724703	0.0847654140593	0.182647767278	0.15898125255	0.0383689537312	0.242891270798	0.235759416173	0.320322565976	0.162285266331	0.207631804052	0.266953486484	0.0758469345769	0.258474191203	0.238588560306	0.261615068197	0.069123807826	0.224056855017	0.0358349831024	0.283079785488	0.254440940481	0.0479296848177	0.182424545606	0.224029451138	0.215675424818	0.165856305622	0.414219810041	0.409426051757	0.0493221805596	0.250816881567	0.396079337732	0.139062569287	0.0640388901564	0.058198105178	0.242731887402	0.223818048661	0.28951933172	0.350659162165	0.0253375321244	0.0935451103518	0.155487804878	0.175906578922	0.165991902834	0.143498503492	0.154385964912	0.117647058824	0.0861177243248	0.057060161257	0.156084656085	0.153846153846	0.0886075949367	0.0830324909747	0.0681818181818	0.2	0.202380952381	0.126903553299	0.201612903226	0.137096774194	0.245508982036	0.0599769319493	0.113043478261	0.0681818181818	0.157894736842	0.175675675676	0.188405797101	0.1	0.219917012448	0.166666666667	0.0851063829787	0.177419354839	0.103092783505	0.149390243902	0.089552238806	0.00390499379795	0.18045112782	0.191275167785	0.140350877193	0.162337662338	0.1	0.171270718232	0.217543859649	0.239263803681	0.103896103896	0.18320610687	0.197530864198	0.183098591549
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0376678922488	0.0539899352983	0.034367201426	0.08098284385	0.162808857809	0.0594217663177	0.0545134943943	0.141754761586	0.0204204286241	0.0277575252578	0.0360145581763	0.0993446473218	0.0329320687419	0.0235933340626	0.0334745668715	0.0668816186476	0.10027865147	0.0514123689279	0.0430132441124	0.0356544047835	0.0219720624486	0.0556823556022	0.0409902003803	0.0383926754832	0.0300397153291	0.139065568749	0.0408817023873	0.0221086340682	0.00894504194076	0.0252915929096	0.0176871442791	0.0512270243418	0.0199849104276	0.019520394069	0.0149077520311	0.0134266624244	0.0163524693391	0.0905555310028	0.0548890492513	0.016092693917	0.0443901587856	0.0422357066235	0.0147253231492	0.0247956255752	0.0151618498236	0.0215354557968	0.017179670723	0.00893734351726	0.078957086934	0.0396273858657	0.0328136903324	0.0454028413079	0.0394482784106	0.042672207128	0.170040629491	0.0	0.0165259903059	0.0563763051963	0.0295283046354	0.0614860344539	0.0310028271021	0.0324022605151	0.053313809741	0.0376507826735	0.127671719414	0.0312484694127	0.0788528292735	0.0668360657953	0.0716655191838	0.0511892199042	0.0580167329584	0.0535259905489	0.0340511918964	0.0160640831349	0.0360103396025	0.0377410174857	0.0351950726898	0.041096640035	0.0506367011297	0.00738858751631	0.0724806847868	0.0133645693887	0.0576360131372	0.0787714347732	0.101546811398	0.00396125487928	0.0814740664076	0.03766459919	0.0433668109426	0.0241230987539	0.0313964303891	0.0165622514616	0.0322450392247	0.0585686386199	0.0565572648012	0.00549616590488	0.00912151156477	0.0550604857328	0.0823170731707	0.028315335195	0.0364372469636	0.0397406052544	0.0561403508772	0.0235294117647	0.0199819390855	0.0260787382971	0.0555555555556	0.048951048951	0.0126582278481	0.028880866426	0.0454545454545	0.0820512820513	0.0238095238095	0.0406091370558	0.0645161290323	0.0241935483871	0.0239520958084	0.0409457900807	0.0173913043478	0.0227272727273	0.0	0.0675675675676	0.0217391304348	0.01875	0.0414937759336	0.0432098765432	0.0212765957447	0.0354838709677	0.020618556701	0.0640243902439	0.0597014925373	0.00223580037059	0.0526315789474	0.0671140939597	0.0175438596491	0.0584415584416	0.0366666666667	0.060773480663	0.0631578947368	0.0490797546012	0.0551948051948	0.0648854961832	0.0246913580247	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.0031064755759	0.00452911574407	0.00292335115865	0.000548012615474	0.00397435897436	0.00964308297618	0.00499474801175	0.00704759355903	0.00417969977189	0.00256669692145	0.00255332355265	0.0041101598606	0.00362759403372	0.00202384859425	0.00297255928481	0.00323906998758	0.00422162957293	0.0024787788002	0.00339212397008	0.00193927640749	0.00146261298274	0.00372175271935	0.00329091706889	0.00168870803662	0.00185249353626	0.00751364889457	0.00198306765312	0.00180646220799	0.000382861717309	0.00177016901477	0.00107194813813	0.00343765524093	0.00133349709613	0.00146444559085	0.000560291351503	0.00112419132464	0.00118187278399	0.00419852388739	0.00432978531481	0.0016092693917	0.0036991798988	0.00211338638147	0.000477379553467	0.00138054247198	0.00140315319705	0.00144309755339	0.00143163922691	0.000538776027636	0.00613043799394	0.00289645952914	0.00131923670079	0.00404172414628	0.00181997912105	0.00343615151031	0.00864042013378	0.0	0.000877486210931	0.0040867202027	0.00215598869563	0.0108086636561	0.00127060766812	0.00348573281453	0.0068172543748	0.00107725658656	0.0102957654172	0.00296321692707	0.00134907762502	0.00664981685972	0.0105359788029	0.0054874583976	0.0027431079413	0.00547528171574	0.00351604194136	0.00331240528253	0.00107852749799	0.00375888359635	0.00787889695443	0.00269964612747	0.00542892499301	0.00144201057474	0.00385377874122	0.00147255689424	0.00496215907468	0.00614282613414	0.0040434192673	0.000115657076767	0.000627767692021	0.00410886536618	0.00235323780308	0.00230588443971	0.00117583054	0.00223248545396	0.00259575449931	0.00319391325576	0.00472451727758	0.000434404865334	0.00218988670503	0.00397081909687	0.0030487804878	0.00206994864184	0.0	0.00415696707682	0.0	0.0	0.00067317954191	0.00767890368883	0.0026455026455	0.0	0.0	0.00361010830325	0.0	0.0	0.0119047619048	0.0	0.0	0.0	0.0	0.00288350634371	0.0	0.0	0.0	0.0	0.00724637681159	0.0	0.0	0.00617283950617	0.00425531914894	0.00967741935484	0.0	0.0	0.0	1.53137011684e-05	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.00324675324675	0.00381679389313	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.000105049898702	4.79271507309e-05	9.98217468806e-05	0.0	4.662004662e-05	3.51296283285e-05	2.14366867457e-05	0.000356840180204	0.0	3.7198506108e-05	2.82135199187e-05	3.78816577013e-05	8.10635538262e-05	0.0	0.000110916391224	0.0	2.39185811498e-05	8.91647050432e-05	1.85361965578e-05	4.04015918227e-05	1.64338537387e-05	0.0	3.65657452099e-05	4.06917599186e-05	0.0	1.80183426728e-05	0.0	0.000205279796362	1.74028053322e-05	0.0	0.000127612873587	2.98062593145e-05	3.50920288456e-05	9.98485630128e-05	6.00312162324e-05	4.24223141372e-05	7.74998546878e-05	8.83899765767e-05	0.000293162547357	2.47579906415e-05	0.000104693770721	3.20210057798e-05	0.0	0.0	0.000116929433087	2.22015008215e-05	0.00143163922691	0.0	3.69303493611e-05	9.54876767848e-05	5.57423958082e-05	0.0	2.77154180871e-05	0.000159821000479	0.0	0.0	4.17850576634e-05	2.04336010135e-05	0.000116539929493	6.27195183141e-05	0.0	8.10635538262e-05	4.80088336254e-05	0.000146294104348	2.11412020888e-05	2.44893960915e-05	0.000242530808992	2.70317758525e-05	8.34532974484e-05	1.62350840166e-05	0.000365747725506	4.54380225373e-05	0.000104644105398	8.65988309158e-05	8.91345039665e-06	1.5218152212e-05	0.0012398264243	3.64817044252e-05	1.99592830626e-05	0.0	1.85277824097e-05	8.92458723784e-05	8.9247465372e-05	4.34121988279e-05	0.000135685210312	0.0	1.69666943789e-05	0.0	2.10110518133e-05	0.00037692341803	0.0	2.79060681745e-05	0.0	0.0	0.0	1.8887168058e-05	1.80982372317e-05	6.92584726198e-05	0.0030487804878	1.95278173759e-05	0.00404858299595	0.000166278683073	0.0	0.0	1.64190132173e-05	0.00171298620751	0.0	0.013986013986	0.0	0.0	0.0	0.0102564102564	0.0	0.00507614213198	0.00403225806452	0.0	0.0059880239521	0.0	0.0	0.0113636363636	0.0	0.0	0.0	0.00625	0.0	0.00617283950617	0.0	0.0	0.0103092783505	0.00609756097561	0.0	0.0	0.0	0.0	0.0	0.0324675324675	0.0266666666667	0.0110497237569	0.0	0.0	0.00324675324675	0.00381679389313	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0789074810535	0.051210160556	0.0443778966132	0.526819066365	0.033006993007	0.0649546827795	0.0596154258398	0.137026629198	0.520290666703	0.335165979734	0.0270567656021	0.0764451852413	0.071599383917	0.430168107063	0.111293506954	0.0208099153996	0.0748771182893	0.291122761966	0.0286940322715	0.346928468982	0.561396877568	0.0443320379166	0.029435424894	0.0375991861648	0.0288802409574	0.0684156471288	0.249980932042	0.0548712895677	0.0171591660576	0.0562574262228	0.0220259819811	0.0352906110283	0.111645289772	0.0459136975587	0.0232721014928	0.0572701240853	0.126286013214	0.271600300526	0.0534006855493	0.0230992052685	0.0588204501832	0.25019612866	0.00987808460635	0.0423366358075	0.04803850876	0.0255539274455	0.0236220472441	0.0561911704117	0.0556725016619	0.045420304924	0.0565042085509	0.0553740409981	0.267056530214	0.0442704171328	0.217394389937	0.0413793103448	0.029542035768	0.0384969043094	0.273548349503	0.127195183141	0.358724309901	0.0987354085603	0.0593149139442	0.141080714447	0.278789031944	0.125997942891	0.332070152036	0.108573127712	0.150028165488	0.0437860215927	0.0372148310703	0.118343329698	0.106402126368	0.171790430829	0.697352705232	0.0432499885864	0.020817085608	0.066743278246	0.0927907069578	0.768069765845	0.293961795713	0.293641231593	0.116646437241	0.13038853918	0.0232564450475	0.112621078502	0.556303975296	0.0442974818525	0.079547842165	0.0582235821028	0.740352047174	0.71505113787	0.0418589447777	0.0274839287167	0.0368147167572	0.233388735693	0.878705614073	0.0402622587497	0.115853658537	0.241383350583	0.080971659919	0.0949451280346	0.305263157895	0.152941176471	0.721960430178	0.0221506837178	0.171957671958	0.0839160839161	0.0253164556962	0.0649819494585	0.0378787878788	0.158974358974	0.0952380952381	0.157360406091	0.217741935484	0.153225806452	0.11377245509	0.494809688581	0.0434782608696	0.0681818181818	0.0921052631579	0.148648648649	0.0869565217391	0.0625	0.178423236515	0.111111111111	0.0978723404255	0.193548387097	0.020618556701	0.265243902439	0.0	0.984242201498	0.0902255639098	0.137583892617	0.0701754385965	0.279220779221	0.396666666667	0.265193370166	0.136842105263	0.171779141104	0.418831168831	0.225190839695	0.123456790123	0.0985915492958
k__Bacteria;p__Proteobacteria;c__TA18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74028053322e-05	0.0	0.0	9.93541977149e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7069460235e-05	0.0	0.0	0.0	0.0	1.84651746806e-05	0.0	0.0	0.0	9.23847269569e-06	0.0	0.0	0.0	0.0	2.04336010135e-05	0.0	0.0	0.0	2.31610153789e-05	2.40044168127e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.91345039665e-06	0.0	0.0	0.0	0.0	0.0	1.85277824097e-05	0.0	0.0	4.34121988279e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21832782449e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08633243621e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__SBR1093;c__VHS-B5-50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71370420624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__SR1;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80183426728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74489617868e-05	1.60105028899e-05	0.0	0.0	1.94882388479e-05	0.0	0.0	0.0	0.0	1.0609741865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31610153789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27190112686e-05	0.0	0.0	0.0	0.0	1.99972003919e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__MVP-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64338537387e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes	0.0	0.0	0.0	1.1183930928e-05	0.0	0.0	0.0	0.0	0.0	3.7198506108e-05	0.0	0.0	2.02658884565e-05	0.0	0.0	0.0	0.0	1.78329410086e-05	0.0	2.02007959114e-05	0.0	0.0	0.0	0.0	1.33272916278e-05	3.60366853457e-05	3.81359164061e-05	8.2111918545e-05	0.0	0.0	2.55225747173e-05	0.0	0.0	3.32828543376e-05	0.0	0.0	0.0	4.41949882883e-05	0.000112754825907	2.47579906415e-05	0.0	0.0	0.0	2.7069460235e-05	3.89764776957e-05	0.0	0.0	3.1692707508e-05	5.53955240417e-05	2.121948373e-05	1.85807986027e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45674911867e-05	6.27195183141e-05	0.0	0.0	0.0	1.32994640316e-05	0.0	0.0	1.5158175562e-05	1.35158879263e-05	2.08633243621e-05	1.62350840166e-05	4.57184656883e-05	0.0	2.09288210795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.56475099283e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00350877192982	0.0	0.0	0.0	0.0123456790123	0.0
k__Bacteria;p__Spirochaetes;c__[Brachyspirae]	1.5007128386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000133815067577	0.0	0.0	2.82135199187e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80183426728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.11412020888e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.23114680946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030487804878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
